game_id,week,game_date,day_of_week,posteam,defteam,desc,play_type,yards_gained,touchdown
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,END QUARTER 3,,,
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(15:00) (Shotgun) 3-R.Wilson pass incomplete short right to 17-W.Robinson [97-A.Gillotte]. PENALTY on NYG-17-W.Robinson, Illegal Touch Pass, 0 yards, enforced at KC 49.",pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(14:40) (Shotgun) 3-R.Wilson pass short left to 1-M.Nabers to KC 45 for 4 yards (21-J.Hicks).,pass,4.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(14:08) (Shotgun) 3-R.Wilson pass incomplete deep middle to 1-M.Nabers (6-B.Cook) [95-C.Jones]. NYG-1-M.Nabers was injured during the play. KC-6-B.Cook was injured during the play.,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(14:01) (Shotgun) 3-R.Wilson pass short middle to 17-W.Robinson to KC 33 for 12 yards (22-T.McDuffie). FUMBLES (22-T.McDuffie), RECOVERED by KC-27-C.Conner at KC 30. PENALTY on KC-22-T.McDuffie, Defensive Pass Interference, 5 yards, enforced at KC 45 - No Play.",no_play,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(13:52) (Shotgun) 3-R.Wilson pass short left to 44-C.Skattebo to KC 28 for 12 yards (23-D.Tranquill; 32-N.Bolton).,pass,12.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(13:13) (Shotgun) 3-R.Wilson pass short right to 85-C.Manhertz to KC 21 for 7 yards (32-N.Bolton).,pass,7.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(12:34) (Shotgun) 44-C.Skattebo right tackle to KC 12 for 9 yards (56-G.Karlaftis).,run,9.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(11:58) (Shotgun) 44-C.Skattebo right guard to KC 9 for 3 yards (56-G.Karlaftis).,run,3.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(11:21) (Shotgun) 3-R.Wilson pass short right to 18-D.Slayton to KC 6 for 3 yards (32-N.Bolton; 27-C.Conner). KC-90-C.Omenihu was injured during the play. ** Injury Update: NYG-1-M.Nabers has returned to the game.,pass,3.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(10:57) (Shotgun) 3-R.Wilson right tackle to KC 7 for -1 yards (56-G.Karlaftis).,run,-1.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(10:15) 9-G.Gano 25 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan. ** Injury Update: NYG-9-G.Gano has returned to the game.",field_goal,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,12-J.Gillan kicks 60 yards from NYG 35 to KC 5. 81-N.Remigio to KC 23 for 18 yards (47-N.Hewitt).,kickoff,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(10:07) (Shotgun) 10-I.Pacheco left guard to KC 27 for 4 yards (95-R.Robertson-Harris; 51-A.Carter).,run,4.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(9:30) (Shotgun) 15-P.Mahomes pass incomplete short right to 83-N.Gray [5-K.Thibodeaux].,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(9:26) (Shotgun) 15-P.Mahomes pass deep left to 80-T.Thornton to KC 48 for 21 yards (24-D.Belton) [97-D.Lawrence].,pass,21.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(8:45) (Shotgun) 24-B.Smith right end pushed ob at NYG 44 for 8 yards (21-P.Adebo).,run,8.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(8:10) (Shotgun) 15-P.Mahomes pass short right to 5-M.Brown to NYG 34 for 10 yards (21-P.Adebo).,pass,10.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(7:37) 10-I.Pacheco right end to NYG 34 for no gain (58-B.Okereke).,run,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,"(7:00) (Shotgun) 15-P.Mahomes pass deep left to 80-T.Thornton for 34 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 15-P.Mahomes pass incomplete deep left to 80-T.Thornton.",pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(6:55) (Shotgun) 15-P.Mahomes pass deep left to 80-T.Thornton to NYG 1 for 33 yards (22-A.Phillips).,pass,33.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,"(6:07) 29-K.Hunt right guard for 1 yard, TOUCHDOWN. PENALTY on KC-29-K.Hunt, Unsportsmanlike Conduct, 15 yards, enforced between downs.",run,1.0,1.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,"7-H.Butker extra point is No Good, Wide Left, Center-41-J.Winchester, Holder-14-M.Araiza.",extra_point,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,7-H.Butker kicks 60 yards from KC 35 to NYG 5. 26-D.Singletary to NYG 37 for 32 yards (38-K.Knowles).,kickoff,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(5:56) (Shotgun) 44-C.Skattebo up the middle to NYG 46 for 9 yards (32-N.Bolton; 23-D.Tranquill). ** Injury Update: KC-90-C.Omenihu has returned to the game.,run,9.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(5:34) (No Huddle, Shotgun) 3-R.Wilson pass short left to 44-C.Skattebo pushed ob at KC 45 for 9 yards (35-J.Watson).",pass,9.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(5:17) (No Huddle, Shotgun) 3-R.Wilson sacked at KC 49 for -4 yards (56-G.Karlaftis).",pass,-4.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(4:53) (No Huddle, Shotgun) 3-R.Wilson pass short left to 18-D.Slayton to KC 35 for 14 yards (35-J.Watson).",pass,14.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(4:32) (No Huddle, Shotgun) 3-R.Wilson pass short left to 26-D.Singletary to KC 32 for 3 yards (23-D.Tranquill). PENALTY on NYG-18-D.Slayton, Illegal Shift, 5 yards, enforced at KC 35 - No Play.",no_play,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(4:26) (Shotgun) 3-R.Wilson pass short right to 82-D.Bellinger to KC 34 for 6 yards (22-T.McDuffie) [56-G.Karlaftis].,pass,6.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(4:02) (No Huddle, Shotgun) 26-D.Singletary right guard to KC 30 for 4 yards (55-O.Norman-Lott).",run,4.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(3:38) (No Huddle, Shotgun) 3-R.Wilson pass incomplete deep left to 1-M.Nabers [56-G.Karlaftis].",pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(3:33) (Shotgun) 3-R.Wilson pass deep middle to 17-W.Robinson to KC 4 for 26 yards (30-C.Roland-Wallace).,pass,26.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(3:15) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short left. PENALTY on NYG-3-R.Wilson, Intentional Grounding, 10 yards, enforced at KC 4.",pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(3:10) (Shotgun) 3-R.Wilson up the middle to KC 10 for 4 yards (90-C.Omenihu). ** Injury Update: KC-6-B.Cook has returned to the game.,run,4.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(2:41) (Shotgun) 3-R.Wilson pass incomplete short middle [56-G.Karlaftis].,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(2:35) (Shotgun) 3-R.Wilson pass incomplete short middle to 84-T.Johnson [90-C.Omenihu].,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(2:31) (Shotgun) 66-M.Caliendo reported in as eligible. 29-K.Hunt up the middle to KC 16 for 6 yards (90-E.Garcia; 58-B.Okereke).,run,6.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,,,Timeout #2 by NYG at 02:24.,no_play,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(2:24) 66-M.Caliendo reported in as eligible. 29-K.Hunt left guard to KC 16 for no gain (90-E.Garcia; 8-J.Holland).,run,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,,,Timeout #3 by NYG at 02:20.,no_play,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(2:20) (Shotgun) 15-P.Mahomes pass incomplete deep left to 5-M.Brown.,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,"(2:14) 14-M.Araiza punts 53 yards to NYG 31, Center-41-J.Winchester. 80-G.Olszewski to NYG 39 for 8 yards (2-J.Williams).",punt,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,"(2:04) (Shotgun) PENALTY on NYG-76-J.Runyan, False Start, 5 yards, enforced at NYG 39 - No Play.",no_play,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(2:04) (Shotgun) 3-R.Wilson pass short left to 1-M.Nabers to NYG 43 for 9 yards (20-N.Williams; 22-T.McDuffie).,pass,9.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(1:59) (Shotgun) 3-R.Wilson pass incomplete short left to 44-C.Skattebo.,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(1:54) (Shotgun) 3-R.Wilson pass incomplete short right to 17-W.Robinson.,pass,0.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,NYG,KC,(1:49) (Shotgun) 3-R.Wilson scrambles up the middle to NYG 45 for 2 yards (54-L.Chenal).,run,2.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(1:42) 15-P.Mahomes kneels to NYG 46 for -1 yards.,qb_kneel,-1.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(1:03) 15-P.Mahomes kneels to NYG 47 for -1 yards.,qb_kneel,-1.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,(:33) 15-P.Mahomes kneels to NYG 48 for -1 yards.,qb_kneel,-1.0,0.0
2025_03_KC_NYG,3,2025-09-21,Sunday,KC,NYG,END GAME,,,
2025_03_LA_PHI,3,2025-09-21,Sunday,,,GAME,,,
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,4-J.Elliott kicks 64 yards from PHI 35 to LA 1. 22-B.Corum to LA 23 for 22 yards (54-J.Trotter; 83-K.Granson).,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(14:54) 23-K.Williams up the middle to LA 28 for 5 yards (90-J.Davis).,run,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(14:20) 9-M.Stafford pass short right to 23-K.Williams to LA 36 for 8 yards (33-C.DeJean) [3-N.Smith].,pass,8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(13:37) (Shotgun) 9-M.Stafford pass incomplete short left to 23-K.Williams.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(13:32) (No Huddle, Shotgun) 9-M.Stafford pass short middle intended for 17-D.Adams INTERCEPTED by 53-Z.Baun at LA 38. 53-Z.Baun to LA 38 for no gain (17-D.Adams).",pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(13:28) (Shotgun) 26-S.Barkley right guard to LA 37 for 1 yard (91-K.Turner; 8-J.Verse).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(12:46) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith to LA 32 for 5 yards (26-K.Kinchens; 1-E.Forbes).,pass,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(12:03) (Shotgun) 1-J.Hurts scrambles up the middle to LA 30 for 2 yards (48-O.Speights).,run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(11:16) (Shotgun) 1-J.Hurts right end ran ob at LA 12 for 18 yards (3-K.Curl).,run,18.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(10:36) (Shotgun) 26-S.Barkley up the middle to LA 14 for -2 yards (8-J.Verse, 37-Q.Lake).",run,-2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(9:53) (Shotgun) 1-J.Hurts pass incomplete short left to 2-J.Dotson.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(9:49) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith to LA 3 for 11 yards (3-K.Curl, 1-E.Forbes).",pass,11.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(9:08) 1-J.Hurts up the middle to LA 2 for 1 yard (53-N.Landman; 8-J.Verse).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(8:16) 1-J.Hurts pass incomplete short middle to 11-A.Brown. PENALTY on LA-37-Q.Lake, Defensive Pass Interference, 1 yard, enforced at LA 2 - No Play.",no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(8:12) 1-J.Hurts up the middle for 1 yard, TOUCHDOWN.",run,1.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"4-J.Elliott extra point is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",extra_point,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,4-J.Elliott kicks 61 yards from PHI 35 to LA 4. 22-B.Corum to LA 30 for 26 yards (7-K.Ringo).,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(8:01) 23-K.Williams right tackle to LA 36 for 6 yards (90-J.Davis).,run,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(7:28) 23-K.Williams right guard to LA 41 for 5 yards (30-J.Campbell).,run,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(6:53) 23-K.Williams right end to PHI 48 for 11 yards (30-J.Campbell).,run,11.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(6:16) 22-B.Corum right tackle to PHI 48 for no gain (3-N.Smith).,run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(5:39) 9-M.Stafford pass short right to 12-P.Nacua to PHI 37 for 11 yards (33-C.DeJean; 30-J.Campbell).,pass,11.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(4:57) 9-M.Stafford pass incomplete short left to 88-J.Whittington [58-J.Hunt].,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(4:53) (Shotgun) 9-M.Stafford pass short middle to 12-P.Nacua to PHI 33 for 4 yards (53-Z.Baun).,pass,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(4:09) (Shotgun) 9-M.Stafford pass incomplete short middle to 5-T.Atwell (53-Z.Baun).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(4:05) 16-J.Karty 51 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",field_goal,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"16-J.Karty kicks 65 yards from LA 35 to landing zone to end zone, Touchback to the PHI 20.",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(3:55) (Shotgun) 1-J.Hurts pass incomplete short right.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(3:47) (Shotgun) 1-J.Hurts sacked at PHI 12 for -8 yards (95-P.Ford).,pass,-8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(3:05) (Shotgun) 26-S.Barkley up the middle to PHI 15 for 3 yards (3-K.Curl).,run,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(2:29) 10-B.Mann punts 59 yards to LA 26, Center-47-C.Hughlett. 19-X.Smith to LA 46 for 20 yards (54-J.Trotter).",punt,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(2:15) 9-M.Stafford pass incomplete short right to 89-T.Higbee.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(2:11) 22-B.Corum left end to PHI 44 for 10 yards (53-Z.Baun; 24-A.Mukuba).,run,10.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(1:28) 9-M.Stafford pass deep left to 17-D.Adams for 44 yards, TOUCHDOWN.",pass,44.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"16-J.Karty extra point is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",extra_point,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,16-J.Karty kicks 62 yards from LA 35 to PHI 3. 37-T.Bigsby pushed ob at PHI 19 for 16 yards (51-T.Reeder).,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(1:17) 1-J.Hurts pass incomplete short middle to 11-A.Brown (37-Q.Lake).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(1:12) (Shotgun) 26-S.Barkley right guard to PHI 21 for 2 yards (55-B.Fiske; 90-T.Davis).,run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(:36) (Shotgun) 1-J.Hurts sacked at PHI 11 for -10 yards (2-J.McCollough).,pass,-10.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,END QUARTER 1,,,
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(15:00) 10-B.Mann punts 64 yards to LA 25, Center-47-C.Hughlett. 19-X.Smith to LA 34 for 9 yards (81-G.Calcaterra). Penalty on LA-2-J.McCollough, Offensive Holding, offsetting, enforced at LA 34. Penalty on PHI-21-S.Brown, Unnecessary Roughness, offsetting.",punt,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(14:49) 23-K.Williams right end pushed ob at LA 47 for 13 yards (30-J.Campbell).,run,13.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(14:14) 23-K.Williams right guard to LA 47 for no gain (53-Z.Baun).,run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(13:33) (Shotgun) 9-M.Stafford pass short right to 12-P.Nacua to 50 for 3 yards (8-A.Jackson).,pass,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(13:03) (Shotgun) 9-M.Stafford pass incomplete deep right to 17-D.Adams. PENALTY on PHI-27-Q.Mitchell, Defensive Pass Interference, 17 yards, enforced at 50 - No Play.",no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(12:59) 23-K.Williams left guard to PHI 30 for 3 yards (97-M.Ojomo).,run,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(12:18) 23-K.Williams up the middle to PHI 23 for 7 yards (30-J.Campbell; 33-C.DeJean).,run,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(11:32) 22-B.Corum left tackle to PHI 16 for 7 yards (21-S.Brown).,run,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:51) 22-B.Corum left tackle to PHI 6 for 10 yards (32-R.Blankenship; 27-Q.Mitchell).,run,10.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:12) 9-M.Stafford pass incomplete short left to 17-D.Adams.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:09) 23-K.Williams right tackle to PHI 2 for 4 yards (8-A.Jackson; 24-A.Mukuba).,run,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(9:30) 23-K.Williams right guard for 2 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on LA-65-C.Shelton, Offensive Holding, 10 yards, enforced at PHI 0.",run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(9:25) (Shotgun) 9-M.Stafford pass incomplete short left to 89-T.Higbee.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(9:18) 16-J.Karty 28 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",field_goal,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"16-J.Karty kicks 58 yards from LA 35 to PHI 7. 18-J.Metchie MUFFS catch, and recovers at PHI 6. 18-J.Metchie to PHI 27 for 21 yards (48-O.Speights). PENALTY on PHI-54-J.Trotter, Illegal Block Above the Waist, 8 yards, enforced at PHI 17. Penalty on PHI-81-G.Calcaterra, Offensive Holding, declined.",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(9:08) 26-S.Barkley right guard to PHI 10 for 1 yard (3-K.Curl; 95-P.Ford).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(8:38) (No Huddle, Shotgun) 1-J.Hurts pass short left to 26-S.Barkley pushed ob at PHI 12 for 2 yards (37-Q.Lake; 3-K.Curl).",pass,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:01) (Shotgun) 1-J.Hurts pass incomplete deep right to 2-J.Dotson (37-Q.Lake).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(7:55) 10-B.Mann punts 57 yards to LA 31, Center-47-C.Hughlett. 19-X.Smith to LA 46 for 15 yards (54-J.Trotter).",punt,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(7:44) 22-B.Corum right guard to 50 for 4 yards (8-A.Jackson; 94-B.Young).,run,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(7:04) 9-M.Stafford pass short right to 12-P.Nacua to PHI 35 for 15 yards (33-C.DeJean).,pass,15.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(6:23) (Shotgun) 9-M.Stafford pass short right to 17-D.Adams ran ob at PHI 31 for 4 yards (27-Q.Mitchell).,pass,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(5:47) 22-B.Corum left end pushed ob at PHI 22 for 9 yards (8-A.Jackson).,run,9.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(5:12) 88-J.Whittington left end to PHI 16 for 6 yards (32-R.Blankenship).,run,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(4:30) 23-K.Williams up the middle to PHI 15 for 1 yard (98-J.Carter; 21-S.Brown).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(3:49) (Shotgun) 9-M.Stafford pass incomplete short left to 17-D.Adams.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(3:46) 16-J.Karty 33 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",field_goal,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"16-J.Karty kicks 53 yards from LA 35 to PHI 12. 37-T.Bigsby MUFFS catch, and recovers at PHI 6. 37-T.Bigsby to PHI 14 for 8 yards (19-X.Smith; 56-S.Dolac).",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(3:36) 1-J.Hurts pass short right to 26-S.Barkley to PHI 13 for -1 yards (0-B.Young). PENALTY on PHI-11-A.Brown, Unnecessary Roughness, 6 yards, enforced at PHI 13.",pass,-1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(3:22) 26-S.Barkley up the middle to PHI 8 for 1 yard (8-J.Verse).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(2:36) (Shotgun) 26-S.Barkley left guard to PHI 15 for 7 yards (53-N.Landman).,run,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(2:00) 10-B.Mann punts 42 yards to LA 43, Center-47-C.Hughlett. 19-X.Smith to PHI 48 for 9 yards (39-M.Epps).",punt,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(1:52) 23-K.Williams left guard to PHI 36 for 12 yards (33-C.DeJean).,run,12.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(1:27) (No Huddle, Shotgun) 9-M.Stafford pass short left to 17-D.Adams to PHI 28 for 8 yards (27-Q.Mitchell).",pass,8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(:57) 23-K.Williams left guard to PHI 28 for no gain (53-Z.Baun).,run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(:19) 9-M.Stafford pass incomplete short left to 12-P.Nacua.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:14) 16-J.Karty 46 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",field_goal,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"42-E.Evans kicks 65 yards from LA 35 to end zone, Touchback to the PHI 35.",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(:10) 1-J.Hurts kneels to PHI 34 for -1 yards.,qb_kneel,-1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,END QUARTER 2,,,
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"16-J.Karty kicks 61 yards from LA 35 to PHI 4. 18-J.Metchie MUFFS catch, and recovers at PHI 3. 18-J.Metchie to PHI 10 for 7 yards (26-K.Kinchens).",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(14:53) (Shotgun) 1-J.Hurts pass short left to 26-S.Barkley to PHI 13 for 3 yards (3-K.Curl).,pass,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(14:25) (No Huddle, Shotgun) 1-J.Hurts sacked at PHI 5 for -8 yards (8-J.Verse). FUMBLES (8-J.Verse) [8-J.Verse], RECOVERED by LA-53-N.Landman at PHI 10.",pass,-3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(14:12) 9-M.Stafford pass short right to 23-K.Williams for 10 yards, TOUCHDOWN.",pass,10.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"16-J.Karty extra point is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",extra_point,0.0,0.0
